"species","Type","Reitur","Year","Coverage"
"Tephromela atra","Hrúðurfléttur","R67","2017",1
"Tephromela atra","Hrúðurfléttur","R67","2020",0.5
"Tephromela atra","Hrúðurfléttur","R67","2023",3
"Tremolecia atrata","Hrúðurfléttur","R67","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R67","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R67","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R67","2023",2
"Óaðgreindar tegundir","Hrúðurfléttur","R67","2014",23
"Óaðgreindar tegundir","Hrúðurfléttur","R67","2017",30
"Óaðgreindar tegundir","Hrúðurfléttur","R67","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R67","2023",5
"Ber klöpp","Hrúðurfléttur","R67","2014",0.5
"Ber klöpp","Hrúðurfléttur","R67","2017",0.5
"Ber klöpp","Hrúðurfléttur","R67","2020",0.5
"Ber klöpp","Hrúðurfléttur","R67","2023",0.5
"Andreaea rupestris","Mosar","R68","2014",0.5
"Andreaea rupestris","Mosar","R68","2017",0.5
"Andreaea rupestris","Mosar","R68","2020",0.5
"Andreaea rupestris","Mosar","R68","2023",0.5
"Grimmia","Mosar","R68","2014",2
"Grimmia","Mosar","R68","2017",3
"Grimmia","Mosar","R68","2020",3
"Grimmia","Mosar","R68","2023",4
"Umbilicaria torrefacta","Blað- og runnfléttur","R68","2014",18
"Umbilicaria torrefacta","Blað- og runnfléttur","R68","2017",33
"Umbilicaria torrefacta","Blað- og runnfléttur","R68","2020",15
"Umbilicaria torrefacta","Blað- og runnfléttur","R68","2023",24
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R68","2014",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R68","2017",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R68","2020",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R68","2023",3
"Candelariella vitellina","Hrúðurfléttur","R68","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R68","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R68","2020",0.1
"Candelariella vitellina","Hrúðurfléttur","R68","2023",0.1
"Immersaria athroocarpa","Hrúðurfléttur","R68","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R68","2017",2
"Immersaria athroocarpa","Hrúðurfléttur","R68","2020",3
"Immersaria athroocarpa","Hrúðurfléttur","R68","2023",2
"Lecanora intricata","Hrúðurfléttur","R68","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R68","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R68","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R68","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R68","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R68","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R68","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R68","2023",0.5
"Lecidea lapicida","Hrúðurfléttur","R68","2014",9
"Lecidea lapicida","Hrúðurfléttur","R68","2017",5
"Lecidea lapicida","Hrúðurfléttur","R68","2020",4
"Lecidea lapicida","Hrúðurfléttur","R68","2023",10
"Rhizocarpon geographicum","Hrúðurfléttur","R68","2014",9
"Rhizocarpon geographicum","Hrúðurfléttur","R68","2017",8
"Rhizocarpon geographicum","Hrúðurfléttur","R68","2020",12
"Rhizocarpon geographicum","Hrúðurfléttur","R68","2023",17
"Tephromela atra","Hrúðurfléttur","R68","2014",0.5
"Tephromela atra","Hrúðurfléttur","R68","2017",1
"Tephromela atra","Hrúðurfléttur","R68","2020",1
"Tephromela atra","Hrúðurfléttur","R68","2023",3
"Tremolecia atrata","Hrúðurfléttur","R68","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R68","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R68","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R68","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R68","2014",19
"Óaðgreindar tegundir","Hrúðurfléttur","R68","2017",20
"Óaðgreindar tegundir","Hrúðurfléttur","R68","2020",20
"Óaðgreindar tegundir","Hrúðurfléttur","R68","2023",15
"Ber klöpp","Hrúðurfléttur","R68","2014",4
"Ber klöpp","Hrúðurfléttur","R68","2017",4
"Ber klöpp","Hrúðurfléttur","R68","2020",3
"Ber klöpp","Hrúðurfléttur","R68","2023",5
"Andreaea rupestris","Mosar","R69","2014",1
"Andreaea rupestris","Mosar","R69","2017",1
"Andreaea rupestris","Mosar","R69","2020",3
"Andreaea rupestris","Mosar","R69","2023",3
"Pogonatum sp.","Mosar","R69","2014",0.5
"Pogonatum sp.","Mosar","R69","2017",0.5
"Pogonatum sp.","Mosar","R69","2020",0.5
"Pogonatum sp.","Mosar","R69","2023",0.5
"Pogonatum urnigerum","Mosar","R69","2014",0.5
"Pogonatum urnigerum","Mosar","R69","2017",0.5
"Pogonatum urnigerum","Mosar","R69","2020",0.5
"Pogonatum urnigerum","Mosar","R69","2023",0.01
"Racomitrium fasciculare","Mosar","R69","2014",5
"Racomitrium fasciculare","Mosar","R69","2017",5
"Racomitrium fasciculare","Mosar","R69","2020",15
"Racomitrium fasciculare","Mosar","R69","2023",16
"Racomitrium lanuginosum","Mosar","R69","2014",0.5
"Racomitrium lanuginosum","Mosar","R69","2017",1
"Racomitrium lanuginosum","Mosar","R69","2020",0.5
"Racomitrium lanuginosum","Mosar","R69","2023",1
"Baeomyces rufus","Blað- og runnfléttur","R69","2014",0.5
"Baeomyces rufus","Blað- og runnfléttur","R69","2017",0.5
"Baeomyces rufus","Blað- og runnfléttur","R69","2020",0.5
"Baeomyces rufus","Blað- og runnfléttur","R69","2023",0.5
"Cladonia chlorophaea","Blað- og runnfléttur","R69","2014",0.5
"Cladonia chlorophaea","Blað- og runnfléttur","R69","2017",0.5
"Cladonia chlorophaea","Blað- og runnfléttur","R69","2020",0.5
"Cladonia chlorophaea","Blað- og runnfléttur","R69","2023",0.1
"Parmelia saxatilis","Blað- og runnfléttur","R69","2014",12
"Parmelia saxatilis","Blað- og runnfléttur","R69","2017",13
"Parmelia saxatilis","Blað- og runnfléttur","R69","2020",16
"Parmelia saxatilis","Blað- og runnfléttur","R69","2023",14
"Umbilicaria torrefacta","Blað- og runnfléttur","R69","2014",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R69","2017",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R69","2020",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R69","2023",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R69","2014",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R69","2017",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R69","2020",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R69","2023",1
"Lecanora intricata","Hrúðurfléttur","R69","2014",7
"Lecanora intricata","Hrúðurfléttur","R69","2017",10
"Lecanora intricata","Hrúðurfléttur","R69","2020",17
"Lecanora intricata","Hrúðurfléttur","R69","2023",10
"Lecanora polytropa","Hrúðurfléttur","R69","2014",2
"Lecanora polytropa","Hrúðurfléttur","R69","2017",4
"Lecanora polytropa","Hrúðurfléttur","R69","2020",3
"Lecanora polytropa","Hrúðurfléttur","R69","2023",3
"Lecidea lapicida","Hrúðurfléttur","R69","2014",1
"Lecidea lapicida","Hrúðurfléttur","R69","2017",2
"Lecidea lapicida","Hrúðurfléttur","R69","2020",5
"Lecidea lapicida","Hrúðurfléttur","R69","2023",5
"Lepra corallina","Hrúðurfléttur","R69","2014",6
"Lepra corallina","Hrúðurfléttur","R69","2017",6
"Lepra corallina","Hrúðurfléttur","R69","2020",7
"Lepra corallina","Hrúðurfléttur","R69","2023",7
"Tremolecia atrata","Hrúðurfléttur","R69","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R69","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R69","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R69","2023",0.01
"Óaðgreindar tegundir","Hrúðurfléttur","R69","2014",12
"Óaðgreindar tegundir","Hrúðurfléttur","R69","2017",25
"Óaðgreindar tegundir","Hrúðurfléttur","R69","2020",15
"Óaðgreindar tegundir","Hrúðurfléttur","R69","2023",22
"Ber klöpp","Hrúðurfléttur","R69","2014",0.5
"Ber klöpp","Hrúðurfléttur","R69","2017",5
"Ber klöpp","Hrúðurfléttur","R69","2020",5
"Ber klöpp","Hrúðurfléttur","R69","2023",3
"Andreaea rupestris","Mosar","R70","2014",7
"Andreaea rupestris","Mosar","R70","2017",13
"Andreaea rupestris","Mosar","R70","2020",10
"Andreaea rupestris","Mosar","R70","2023",9
"Grimmia","Mosar","R70","2014",0.5
"Grimmia","Mosar","R70","2017",0.5
"Grimmia","Mosar","R70","2020",0.5
"Grimmia","Mosar","R70","2023",0.5
"Racomitrium fasciculare","Mosar","R70","2014",2
"Racomitrium fasciculare","Mosar","R70","2017",3
"Racomitrium fasciculare","Mosar","R70","2020",4
"Racomitrium fasciculare","Mosar","R70","2023",4
"Racomitrium heterostichum","Mosar","R70","2014",1
"Racomitrium heterostichum","Mosar","R70","2017",1
"Racomitrium heterostichum","Mosar","R70","2020",1
"Racomitrium heterostichum","Mosar","R70","2023",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R70","2014",1
"Parmelia saxatilis","Blað- og runnfléttur","R70","2017",8
"Parmelia saxatilis","Blað- og runnfléttur","R70","2020",4
"Parmelia saxatilis","Blað- og runnfléttur","R70","2023",3
"Stereocaulon vesuvianum","Blað- og runnfléttur","R70","2014",10
"Stereocaulon vesuvianum","Blað- og runnfléttur","R70","2017",8
"Stereocaulon vesuvianum","Blað- og runnfléttur","R70","2020",15
"Stereocaulon vesuvianum","Blað- og runnfléttur","R70","2023",8
"Bryonora castanea","Hrúðurfléttur","R70","2014",0.5
"Bryonora castanea","Hrúðurfléttur","R70","2017",0.5
"Bryonora castanea","Hrúðurfléttur","R70","2020",0.5
"Bryonora castanea","Hrúðurfléttur","R70","2023",0.5
"Catillaria contristans","Hrúðurfléttur","R70","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R70","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R70","2020",2
"Catillaria contristans","Hrúðurfléttur","R70","2023",2
"Lecidea lapicida","Hrúðurfléttur","R70","2014",7
"Lecidea lapicida","Hrúðurfléttur","R70","2017",16
"Lecidea lapicida","Hrúðurfléttur","R70","2020",15
"Lecidea lapicida","Hrúðurfléttur","R70","2023",10
"Lepraria","Hrúðurfléttur","R70","2014",2
"Lepraria","Hrúðurfléttur","R70","2017",17
"Lepraria","Hrúðurfléttur","R70","2020",2
"Lepraria","Hrúðurfléttur","R70","2023",8
"Ochrolechia androgyna","Hrúðurfléttur","R70","2014",2
"Ochrolechia androgyna","Hrúðurfléttur","R70","2017",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R70","2020",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R70","2023",0.5
"Pertusaria sp.","Hrúðurfléttur","R70","2014",4
"Pertusaria sp.","Hrúðurfléttur","R70","2017",6
"Pertusaria sp.","Hrúðurfléttur","R70","2020",3
"Pertusaria sp.","Hrúðurfléttur","R70","2023",3
"Placidium/Placynthium","Hrúðurfléttur","R70","2014",8
"Placidium/Placynthium","Hrúðurfléttur","R70","2017",8
"Placidium/Placynthium","Hrúðurfléttur","R70","2020",6
"Placidium/Placynthium","Hrúðurfléttur","R70","2023",6
"Porpidia melinodes","Hrúðurfléttur","R70","2014",6
"Porpidia melinodes","Hrúðurfléttur","R70","2017",5
"Porpidia melinodes","Hrúðurfléttur","R70","2020",5
"Porpidia melinodes","Hrúðurfléttur","R70","2023",8
"Rhizocarpon geographicum","Hrúðurfléttur","R70","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R70","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R70","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R70","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R70","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R70","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R70","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R70","2023",0.5
"Varicellaria lactea","Hrúðurfléttur","R70","2014",11
"Varicellaria lactea","Hrúðurfléttur","R70","2017",7
"Varicellaria lactea","Hrúðurfléttur","R70","2020",10
"Varicellaria lactea","Hrúðurfléttur","R70","2023",8
"Óaðgreindar tegundir","Hrúðurfléttur","R70","2014",8
"Óaðgreindar tegundir","Hrúðurfléttur","R70","2017",10
"Óaðgreindar tegundir","Hrúðurfléttur","R70","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R70","2023",23
"Ber klöpp","Hrúðurfléttur","R70","2014",1
"Ber klöpp","Hrúðurfléttur","R70","2017",1
"Ber klöpp","Hrúðurfléttur","R70","2020",2
"Ber klöpp","Hrúðurfléttur","R70","2023",3
"Andreaea rupestris","Mosar","R71","2014",11
"Andreaea rupestris","Mosar","R71","2017",7
"Andreaea rupestris","Mosar","R71","2020",11
"Andreaea rupestris","Mosar","R71","2023",18
"Pogonatum urnigerum","Mosar","R71","2014",0.5
"Pogonatum urnigerum","Mosar","R71","2017",1
"Pogonatum urnigerum","Mosar","R71","2020",0.5
"Pogonatum urnigerum","Mosar","R71","2023",0.5
"Racomitrium fasciculare","Mosar","R71","2014",5
"Racomitrium fasciculare","Mosar","R71","2017",8
"Racomitrium fasciculare","Mosar","R71","2020",5
"Racomitrium fasciculare","Mosar","R71","2023",6
"Racomitrium lanuginosum","Mosar","R71","2014",3
"Racomitrium lanuginosum","Mosar","R71","2017",2
"Racomitrium lanuginosum","Mosar","R71","2020",5
"Racomitrium lanuginosum","Mosar","R71","2023",3
"Cladonia borealis","Blað- og runnfléttur","R71","2014",0.5
"Cladonia borealis","Blað- og runnfléttur","R71","2017",0.5
"Cladonia borealis","Blað- og runnfléttur","R71","2020",0.01
"Cladonia borealis","Blað- og runnfléttur","R71","2023",1
"Cladonia chlorophaea","Blað- og runnfléttur","R71","2014",0.5
"Cladonia chlorophaea","Blað- og runnfléttur","R71","2017",0.5
"Cladonia chlorophaea","Blað- og runnfléttur","R71","2020",0.1
"Cladonia chlorophaea","Blað- og runnfléttur","R71","2023",0.5
"Cladonia sp.","Blað- og runnfléttur","R71","2014",0.5
"Cladonia sp.","Blað- og runnfléttur","R71","2017",0.5
"Cladonia sp.","Blað- og runnfléttur","R71","2020",0.5
"Cladonia sp.","Blað- og runnfléttur","R71","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R71","2014",24
"Stereocaulon vesuvianum","Blað- og runnfléttur","R71","2017",17
"Stereocaulon vesuvianum","Blað- og runnfléttur","R71","2020",20
"Stereocaulon vesuvianum","Blað- og runnfléttur","R71","2023",28
"Amygdalaria","Hrúðurfléttur","R71","2014",0.5
"Amygdalaria","Hrúðurfléttur","R71","2017",0.5
"Amygdalaria","Hrúðurfléttur","R71","2020",0.5
"Amygdalaria","Hrúðurfléttur","R71","2023",5
"Arthrorhaphis alpina","Hrúðurfléttur","R71","2014",0.5
"Arthrorhaphis alpina","Hrúðurfléttur","R71","2017",0.5
"Arthrorhaphis alpina","Hrúðurfléttur","R71","2020",0.5
"Arthrorhaphis alpina","Hrúðurfléttur","R71","2023",0.5
"Catillaria contristans","Hrúðurfléttur","R71","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R71","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R71","2020",5
"Catillaria contristans","Hrúðurfléttur","R71","2023",3
"Lepraria","Hrúðurfléttur","R71","2014",0.5
"Lepraria","Hrúðurfléttur","R71","2017",1
"Lepraria","Hrúðurfléttur","R71","2020",0.5
"Lepraria","Hrúðurfléttur","R71","2023",0.5
"Pertusaria sp.","Hrúðurfléttur","R71","2014",9
"Pertusaria sp.","Hrúðurfléttur","R71","2017",10
"Pertusaria sp.","Hrúðurfléttur","R71","2020",8
"Pertusaria sp.","Hrúðurfléttur","R71","2023",9
"Porpidia flavicunda","Hrúðurfléttur","R71","2014",2
"Porpidia flavicunda","Hrúðurfléttur","R71","2017",2
"Porpidia flavicunda","Hrúðurfléttur","R71","2020",3
"Porpidia flavicunda","Hrúðurfléttur","R71","2023",7
"Porpidia melinodes","Hrúðurfléttur","R71","2014",6
"Porpidia melinodes","Hrúðurfléttur","R71","2017",5
"Porpidia melinodes","Hrúðurfléttur","R71","2020",5
"Porpidia melinodes","Hrúðurfléttur","R71","2023",5
"Óaðgreindar tegundir","Hrúðurfléttur","R71","2014",8
"Óaðgreindar tegundir","Hrúðurfléttur","R71","2017",15
"Óaðgreindar tegundir","Hrúðurfléttur","R71","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R71","2023",8
"Ber klöpp","Hrúðurfléttur","R71","2014",4
"Ber klöpp","Hrúðurfléttur","R71","2017",4
"Ber klöpp","Hrúðurfléttur","R71","2020",7
"Ber klöpp","Hrúðurfléttur","R71","2023",3
"Andreaea rupestris","Mosar","R72","2014",6
"Andreaea rupestris","Mosar","R72","2017",6
"Andreaea rupestris","Mosar","R72","2020",0.5
"Andreaea rupestris","Mosar","R72","2023",5
"Grimmia","Mosar","R72","2014",0.5
"Grimmia","Mosar","R72","2017",5
"Grimmia","Mosar","R72","2020",4
"Grimmia","Mosar","R72","2023",3
"Pogonatum urnigerum","Mosar","R72","2014",0.5
"Pogonatum urnigerum","Mosar","R72","2017",0.5
"Pogonatum urnigerum","Mosar","R72","2020",0.5
"Pogonatum urnigerum","Mosar","R72","2023",0.5
"Racomitrium fasciculare","Mosar","R72","2014",0.5
"Racomitrium fasciculare","Mosar","R72","2017",8
"Racomitrium fasciculare","Mosar","R72","2020",2
"Racomitrium fasciculare","Mosar","R72","2023",5
"Mosi 1 (sami og í 76 og 77)","Mosar","R72","2014",2
"Mosi 1 (sami og í 76 og 77)","Mosar","R72","2017",0.5
"Mosi 1 (sami og í 76 og 77)","Mosar","R72","2020",3
"Mosi 1 (sami og í 76 og 77)","Mosar","R72","2023",0.5
"Mosi 2 (sami og í 77)","Mosar","R72","2014",4
"Mosi 2 (sami og í 77)","Mosar","R72","2017",0.5
"Mosi 2 (sami og í 77)","Mosar","R72","2020",1
"Mosi 2 (sami og í 77)","Mosar","R72","2023",0.5
"Cladonia sp.","Blað- og runnfléttur","R72","2014",1
"Cladonia sp.","Blað- og runnfléttur","R72","2017",0.5
"Cladonia sp.","Blað- og runnfléttur","R72","2020",0.5
"Cladonia sp.","Blað- og runnfléttur","R72","2023",0.5
"Parmelia omphalodes","Blað- og runnfléttur","R72","2014",16
"Parmelia omphalodes","Blað- og runnfléttur","R72","2017",20
"Parmelia omphalodes","Blað- og runnfléttur","R72","2020",20
"Parmelia omphalodes","Blað- og runnfléttur","R72","2023",13
"Parmelia saxatilis","Blað- og runnfléttur","R72","2014",5
"Parmelia saxatilis","Blað- og runnfléttur","R72","2017",3
"Parmelia saxatilis","Blað- og runnfléttur","R72","2020",2
"Parmelia saxatilis","Blað- og runnfléttur","R72","2023",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R72","2014",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R72","2017",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R72","2020",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R72","2023",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R72","2014",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R72","2017",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R72","2020",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R72","2023",0.5
"Calvitimela aglaea","Hrúðurfléttur","R72","2014",0.5
"Calvitimela aglaea","Hrúðurfléttur","R72","2017",2
"Calvitimela aglaea","Hrúðurfléttur","R72","2020",1
"Calvitimela aglaea","Hrúðurfléttur","R72","2023",0.5
"Candelariella","Hrúðurfléttur","R72","2014",0.5
"Candelariella","Hrúðurfléttur","R72","2017",0.5
"Candelariella","Hrúðurfléttur","R72","2020",0.5
"Candelariella","Hrúðurfléttur","R72","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R72","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R72","2017",1
"Immersaria athroocarpa","Hrúðurfléttur","R72","2020",1
"Immersaria athroocarpa","Hrúðurfléttur","R72","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R72","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R72","2017",1
"Lecanora intricata","Hrúðurfléttur","R72","2020",1
"Lecanora intricata","Hrúðurfléttur","R72","2023",1
"Lecanora polytropa","Hrúðurfléttur","R72","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R72","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R72","2020",1
"Lecanora polytropa","Hrúðurfléttur","R72","2023",0.5
"Lecidea lapicida","Hrúðurfléttur","R72","2014",9
"Lecidea lapicida","Hrúðurfléttur","R72","2017",14
"Lecidea lapicida","Hrúðurfléttur","R72","2020",10
"Lecidea lapicida","Hrúðurfléttur","R72","2023",10
"Ochrolechia androgyna","Hrúðurfléttur","R72","2014",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R72","2017",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R72","2020",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R72","2023",0.5
"Placopsis gelida","Hrúðurfléttur","R72","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R72","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R72","2020",0.5
"Placopsis gelida","Hrúðurfléttur","R72","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R72","2014",2
"Rhizocarpon geographicum","Hrúðurfléttur","R72","2017",2
"Rhizocarpon geographicum","Hrúðurfléttur","R72","2020",4
"Rhizocarpon geographicum","Hrúðurfléttur","R72","2023",3
"Rhizocarpon grá","Hrúðurfléttur","R72","2014",0.5
